systemName;region;route;banner;abbrev;city;root;altRouteNames
usaky;KY;KY317;;;;ky.ky0317;
usaky;KY;KY319;;;;ky.ky0319;
usaky;KY;KY320;;;;ky.ky0320;
usaky;KY;KY321;;;;ky.ky0321;
usaky;KY;KY321;Bus;Pai;Paintsville;ky.ky0321buspai;
usaky;KY;KY322;;;;ky.ky0322;
usaky;KY;KY323;;Eve;Eve;ky.ky0323eve;
usaky;KY;KY323;;;Campbellsville;ky.ky0323;
usaky;KY;KY324;;;;ky.ky0324;
usaky;KY;KY325;;;;ky.ky0325;
usaky;KY;KY326;;;;ky.ky0326;
usaky;KY;KY327;;;;ky.ky0327;
usaky;KY;KY328;;;;ky.ky0328;
usaky;KY;KY329;;;;ky.ky0329;
usaky;KY;KY329;Byp;Cre;Crestwood;ky.ky0329bypcre;
usaky;KY;KY330;;;;ky.ky0330;
usaky;KY;KY331;;;;ky.ky0331;
usaky;KY;KY332;;;;ky.ky0332;
usaky;KY;KY333;;;;ky.ky0333;
usaky;KY;KY334;;;;ky.ky0334;
usaky;KY;KY335;;;;ky.ky0335;
usaky;KY;KY336;;;;ky.ky0336;
usaky;KY;KY337;;;;ky.ky0337;
usaky;KY;KY338;;;;ky.ky0338;
usaky;KY;KY339;;;;ky.ky0339;
usaky;KY;KY340;;;;ky.ky0340;
usaky;KY;KY341;;;;ky.ky0341;
usaky;KY;KY342;;;;ky.ky0342;
usaky;KY;KY343;;;;ky.ky0343;
usaky;KY;KY344;;;;ky.ky0344;
usaky;KY;KY345;;;;ky.ky0345;
usaky;KY;KY346;;;;ky.ky0346;
usaky;KY;KY347;;;;ky.ky0347;
usaky;KY;KY348;;;;ky.ky0348;
usaky;KY;KY350;;;;ky.ky0350;
usaky;KY;KY351;;;;ky.ky0351;
usaky;KY;KY352;;;;ky.ky0352;
usaky;KY;KY353;;;;ky.ky0353;
usaky;KY;KY354;;;;ky.ky0354;
usaky;KY;KY355;;;;ky.ky0355;
usaky;KY;KY356;;;;ky.ky0356;
usaky;KY;KY357;;;;ky.ky0357;
usaky;KY;KY358;;;;ky.ky0358;
usaky;KY;KY359;;;;ky.ky0359;
usaky;KY;KY360;;;;ky.ky0360;
usaky;KY;KY361;;;;ky.ky0361;
usaky;KY;KY362;;;;ky.ky0362;
usaky;KY;KY363;;;;ky.ky0363;
usaky;KY;KY364;;;;ky.ky0364;
usaky;KY;KY365;;;;ky.ky0365;
usaky;KY;KY366;;;;ky.ky0366;
usaky;KY;KY367;;;;ky.ky0367;
usaky;KY;KY368;;;;ky.ky0368;
usaky;KY;KY369;;Roc;Rochester;ky.ky0369roc;
usaky;KY;KY369;;;Beaver Dam;ky.ky0369;
usaky;KY;KY370;;;;ky.ky0370;
usaky;KY;KY371;;;;ky.ky0371;
usaky;KY;KY372;;;;ky.ky0372;
usaky;KY;KY373;;;;ky.ky0373;
usaky;KY;KY374;;;;ky.ky0374;
usaky;KY;KY376;;;;ky.ky0376;
usaky;KY;KY377;;;;ky.ky0377;
usaky;KY;KY378;;;;ky.ky0378;
usaky;KY;KY379;;Cla;Claywell;ky.ky0379cla;
usaky;KY;KY379;;;Russell Springs;ky.ky0379;
usaky;KY;KY380;;;;ky.ky0380;
usaky;KY;KY381;;;;ky.ky0381;
usaky;KY;KY383;;;;ky.ky0383;
usaky;KY;KY384;;;;ky.ky0384;
usaky;KY;KY385;;;;ky.ky0385;
usaky;KY;KY386;;;;ky.ky0386;
usaky;KY;KY387;;;;ky.ky0387;
usaky;KY;KY388;;;;ky.ky0388;
usaky;KY;KY389;;;;ky.ky0389;
usaky;KY;KY390;;;;ky.ky0390;
usaky;KY;KY391;;;;ky.ky0391;
usaky;KY;KY392;;;;ky.ky0392;
usaky;KY;KY393;;;;ky.ky0393;
usaky;KY;KY394;;;;ky.ky0394;
usaky;KY;KY395;;;;ky.ky0395;
usaky;KY;KY396;;;;ky.ky0396;
usaky;KY;KY397;;;;ky.ky0397;
usaky;KY;KY398;;;;ky.ky0398;
usaky;KY;KY399;;;;ky.ky0399;
usaky;KY;KY400;;;;ky.ky0400;
usaky;KY;KY401;;;;ky.ky0401;
usaky;KY;KY402;;;;ky.ky0402;
usaky;KY;KY403;;;Morgantown;ky.ky0403;
usaky;KY;KY403;;Cro;Cromwell;ky.ky0403cro;
usaky;KY;KY404;;;;ky.ky0404;
usaky;KY;KY405;;;;ky.ky0405;
usaky;KY;KY406;;;;ky.ky0406;
usaky;KY;KY407;;;;ky.ky0407;
usaky;KY;KY408;;;West Viola;ky.ky0408;
usaky;KY;KY408;;Ben;Benton;ky.ky0408ben;
usaky;KY;KY409;;;;ky.ky0409;
usaky;KY;KY410;;;;ky.ky0410;
usaky;KY;KY411;;;;ky.ky0411;
usaky;KY;KY412;;;;ky.ky0412;
usaky;KY;KY413;;;;ky.ky0413;
usaky;KY;KY415;;;;ky.ky0415;
usaky;KY;KY416;;;;ky.ky0416;
usaky;KY;KY417;;;;ky.ky0417;
usaky;KY;KY418;;;;ky.ky0418;
usaky;KY;KY419;;;;ky.ky0419;
usaky;KY;KY420;;;;ky.ky0420;
usaky;KY;KY422;;;;ky.ky0422;
usaky;KY;KY423;;;;ky.ky0423;
usaky;KY;KY424;;;;ky.ky0424;
usaky;KY;KY425;;;;ky.ky0425;
usaky;KY;KY426;;;;ky.ky0426;
usaky;KY;KY427;;;;ky.ky0427;
usaky;KY;KY428;;;;ky.ky0428;
usaky;KY;KY429;;;;ky.ky0429;
usaky;KY;KY430;;;;ky.ky0430;
usaky;KY;KY432;;;;ky.ky0432;
usaky;KY;KY433;;;;ky.ky0433;
usaky;KY;KY434;;;;ky.ky0434;
usaky;KY;KY435;;;;ky.ky0435;
usaky;KY;KY436;;;;ky.ky0436;
usaky;KY;KY437;;;;ky.ky0437;
usaky;KY;KY438;;;;ky.ky0438;
usaky;KY;KY439;;;;ky.ky0439;
usaky;KY;KY440;;;;ky.ky0440;
usaky;KY;KY441;;;;ky.ky0441;
usaky;KY;KY442;;;;ky.ky0442;
usaky;KY;KY443;;;;ky.ky0443;
usaky;KY;KY444;;;;ky.ky0444;
usaky;KY;KY445;;;;ky.ky0445;
usaky;KY;KY446;;;;ky.ky0446;
usaky;KY;KY447;;;;ky.ky0447;
usaky;KY;KY448;;;;ky.ky0448;
usaky;KY;KY449;;;;ky.ky0449;
usaky;KY;KY450;;;;ky.ky0450;
usaky;KY;KY451;;;;ky.ky0451;
usaky;KY;KY452;;;;ky.ky0452;
usaky;KY;KY453;;;;ky.ky0453;
usaky;KY;KY454;;;;ky.ky0454;
usaky;KY;KY455;;;;ky.ky0455;
usaky;KY;KY456;;;;ky.ky0456;
usaky;KY;KY457;;;;ky.ky0457;
usaky;KY;KY458;;;;ky.ky0458;
usaky;KY;KY459;;;;ky.ky0459;
usaky;KY;KY461;;;;ky.ky0461;
usaky;KY;KY462;;;;ky.ky0462;
usaky;KY;KY463;;;;ky.ky0463;
usaky;KY;KY464;;;;ky.ky0464;
usaky;KY;KY465;;;;ky.ky0465;
usaky;KY;KY466;;;;ky.ky0466;
usaky;KY;KY467;;;;ky.ky0467;
usaky;KY;KY468;;;;ky.ky0468;
usaky;KY;KY469;;;;ky.ky0469;
usaky;KY;KY470;;;;ky.ky0470;
usaky;KY;KY472;;;;ky.ky0472;
usaky;KY;KY473;;;;ky.ky0473;
usaky;KY;KY474;;;;ky.ky0474;
usaky;KY;KY475;;;;ky.ky0475;
usaky;KY;KY476;;;;ky.ky0476;
usaky;KY;KY477;;;;ky.ky0477;
usaky;KY;KY478;;;;ky.ky0478;
usaky;KY;KY479;;;;ky.ky0479;
usaky;KY;KY480;;;;ky.ky0480;
usaky;KY;KY480C;;She;Shepherdsville;ky.ky0480cshe;
usaky;KY;KY481;;;;ky.ky0481;
usaky;KY;KY482;;;;ky.ky0482;
usaky;KY;KY483;;;;ky.ky0483;
usaky;KY;KY484;;;;ky.ky0484;
usaky;KY;KY485;;;;ky.ky0485;
usaky;KY;KY486;;;;ky.ky0486;
usaky;KY;KY487;;;;ky.ky0487;
usaky;KY;KY488;;;;ky.ky0488;
usaky;KY;KY489;;;(South) Williamstown Lake;ky.ky0489;
usaky;KY;KY489;;NWi;(North) Williamstown Lake;ky.ky0489nwi;
usaky;KY;KY490;;;;ky.ky0490;
usaky;KY;KY491;;;;ky.ky0491;
usaky;KY;KY492;;;;ky.ky0492;
usaky;KY;KY493;;;;ky.ky0493;
usaky;KY;KY494;;;;ky.ky0494;
usaky;KY;KY496;;;;ky.ky0496;
usaky;KY;KY497;;;;ky.ky0497;
usaky;KY;KY498;;;;ky.ky0498;
usaky;KY;KY499;;;;ky.ky0499;
usaky;KY;KY500;;;;ky.ky0500;
usaky;KY;KY501;;;;ky.ky0501;
usaky;KY;KY502;;;;ky.ky0502;
usaky;KY;KY503;;;;ky.ky0503;
usaky;KY;KY504;;;;ky.ky0504;
usaky;KY;KY505;;;;ky.ky0505;
usaky;KY;KY506;;;;ky.ky0506;
usaky;KY;KY507;;;;ky.ky0507;
usaky;KY;KY508;;;;ky.ky0508;
usaky;KY;KY509;;;;ky.ky0509;
usaky;KY;KY510;;;;ky.ky0510;
usaky;KY;KY511;;;;ky.ky0511;
usaky;KY;KY512;;;;ky.ky0512;
usaky;KY;KY513;;;;ky.ky0513;
usaky;KY;KY514;;;;ky.ky0514;
usaky;KY;KY515;;;;ky.ky0515;
usaky;KY;KY516;;;;ky.ky0516;
usaky;KY;KY517;;;;ky.ky0517;
usaky;KY;KY519;;;;ky.ky0519;
usaky;KY;KY520;;;;ky.ky0520;
usaky;KY;KY521;;;;ky.ky0521;
usaky;KY;KY522;;;;ky.ky0522;
usaky;KY;KY523;;;;ky.ky0523;
usaky;KY;KY524;;;;ky.ky0524;
usaky;KY;KY525;;;;ky.ky0525;
usaky;KY;KY526;;;;ky.ky0526;
usaky;KY;KY527;;;;ky.ky0527;
usaky;KY;KY528;;;;ky.ky0528;
usaky;KY;KY529;;;;ky.ky0529;
usaky;KY;KY530;;;;ky.ky0530;
usaky;KY;KY531;;;;ky.ky0531;
usaky;KY;KY532;;;;ky.ky0532;
usaky;KY;KY533;;;;ky.ky0533;
usaky;KY;KY534;;;;ky.ky0534;
usaky;KY;KY535;;;;ky.ky0535;
usaky;KY;KY536;;;;ky.ky0536;
usaky;KY;KY537;;;;ky.ky0537;
usaky;KY;KY538;;;;ky.ky0538;
usaky;KY;KY539;;;;ky.ky0539;
usaky;KY;KY540;;;;ky.ky0540;
usaky;KY;KY541;;;;ky.ky0541;
usaky;KY;KY542;;;;ky.ky0542;
usaky;KY;KY543;;;;ky.ky0543;
usaky;KY;KY544;;;;ky.ky0544;
usaky;KY;KY545;;;;ky.ky0545;
usaky;KY;KY547;;;;ky.ky0547;
usaky;KY;KY548;;;;ky.ky0548;
usaky;KY;KY549;;;;ky.ky0549;
usaky;KY;KY550;;;;ky.ky0550;
usaky;KY;KY551;;;;ky.ky0551;
usaky;KY;KY552;;;;ky.ky0552;
usaky;KY;KY553;;;;ky.ky0553;
usaky;KY;KY554;;;;ky.ky0554;
usaky;KY;KY555;;;;ky.ky0555;
usaky;KY;KY556;;;;ky.ky0556;
usaky;KY;KY557;;;;ky.ky0557;
usaky;KY;KY558;;;;ky.ky0558;
usaky;KY;KY559;;;;ky.ky0559;
usaky;KY;KY560;;;;ky.ky0560;
usaky;KY;KY561;;;;ky.ky0561;
usaky;KY;KY562;;;;ky.ky0562;
usaky;KY;KY563;;;;ky.ky0563;
usaky;KY;KY564;;;;ky.ky0564;
usaky;KY;KY565;;;;ky.ky0565;
usaky;KY;KY566;;;;ky.ky0566;
usaky;KY;KY567;;;;ky.ky0567;
